Date,US dollar (USD),Euro (EUR),Japanese yen (JPY),Canadian dollar (CAD),Chinese renmimbi (CNY),UAE dirham (AED),Korean won (KRW),Russian ruble (RUB),Indonesian rupiah (IDR)
2007-07-27,660.5,483.69,78431.07,698.41,4994.9,2425.72,608815.88,16898.73,6073297.5
2007-07-30,661.5,483.43,78357.97,706.45,5005.84,2429.52,610895.25,16912.24,6092415
2007-07-31,665.5,486.17,79237.75,710.59,5039.43,2444.21,611794.02,17009.84,6139237.5
2007-08-01,665.75,486.82,78924.65,705.13,5039.99,2445,615885.23,17024.55,6194803.75
2007-08-02,666.25,487.26,79273.75,702.13,5044.71,2446.84,614782.19,17055.33,6196125
2007-08-03,670.5,487.09,79363.73,706.57,5074.34,2462.51,618737.27,17096.81,6217546.5
2007-08-06,671.5,486.75,79112.76,706.89,5077.21,2466.25,620096.64,17112,6244950
2007-08-07,668,485.31,79081.18,705.64,5056.96,2453.4,616530.57,16999.4,6235780
2007-08-08,675.5,488.87,80820.19,708.5,5116.78,2481.01,624263.26,17170.93,6278434.75
2007-08-09,662.6,483.46,78620.78,699.34,5012.3,2433.4,611546.5,16853.88,6182056.63
2007-08-10,668.5,488.72,78739.26,706.04,5063.22,2455.17,622941.63,17032.04,6248803.75
2007-08-13,668.75,491.17,79156.59,703.22,5070.13,2456.29,621736.84,17076.86,6247796.88
2007-08-14,668.35,492.47,78815.15,711.53,5063.42,2454.82,623169.34,17087.76,6252412.88
2007-08-15,667.25,495.38,78231.72,717.93,5061.62,2450.48,622177.23,17130.9,6289498.5
2007-08-16,662.25,494.16,75645.5,711.59,5035.75,2432.44,626753.34,17082.57,6274818.75
2007-08-17,657.5,486.48,74826.78,697.41,4993.78,2414.96,624920.84,16931.38,6229812.5
2007-08-20,659.5,489.26,75720.48,697.88,5003.69,2422.31,621908.5,17003.75,6192705
2007-08-21,657.5,487.42,75175.26,696.13,4990.82,2414.83,620844.38,17013.3,6206800
2007-08-22,659.5,487.96,75865.57,700.29,5012.2,2422.15,622633.85,17006.06,6196002.5
2007-08-23,660.75,486.76,76835.31,695.54,5013.11,2426.84,622195.17,16996.13,6179994.75
2007-08-24,660.85,484.55,76602.41,695.05,5000.39,2427.27,622190.14,16992.43,6215292.87
2007-08-27,660.85,484.44,76701.53,694.78,4996.29,2427.14,620306.65,16967.98,6198771.63
2007-08-28,666,488.18,76553.36,706.13,5032.63,2446.05,625973.34,17118.99,6257070
2007-08-29,664.25,486.72,76445.21,705.07,5014.22,2439.56,625723.5,17042.99,6253913.75
2007-08-30,666,488.4,77119.47,704.16,5022.31,2446.25,626373,17077.97,6273720
2007-08-31,672,492.94,77894.88,710.88,5070.24,2468.29,630504,17236.46,6310080
2007-09-03,672,493.72,77861.27,707.04,5069.77,2468.09,629899.1,17211.69,6309408
2007-09-04,678.75,499.54,78867.35,714.08,5124.36,2492.95,637583.71,17442.17,6383643.75
2007-09-05,680.25,498.33,78460.03,715.45,5135.68,2498.39,638108.38,17433.78,6393329.63
2007-09-06,688.15,502.61,79298.94,724.28,5187.55,2527.64,646275.91,17650.01,6466888.71
2007-09-07,701,509.32,79531.95,736.93,5285.19,2574.25,658309,17924.78,6587647.5
2007-09-10,703.5,510.06,79703.03,742.16,5291.3,2583.36,660621.54,17955.78,6623452.5
2007-09-11,704.15,508.98,80347.02,735.63,5297.46,2586.17,659225.1,17926.91,6647175.08
2007-09-12,706,508.44,80628.72,732.69,5310.25,2593.03,658345,17931.34,6641695
2007-09-13,704.5,507.53,81323.96,727.82,5291.15,2587.52,656382.62,17872.45,6624061.25
2007-09-14,716.35,516.53,82426.79,739.81,5384.09,2630.47,665202.37,18157.28,6719361.63
2007-09-17,719,518.48,82695.78,739.13,5408.82,2640.71,667663.3,18219.74,6749612.5
2007-09-18,714.75,515.34,82768.04,730.72,5376.92,2625.13,665217.79,18121.12,6702568.13
2007-09-19,725.15,519.54,84316.8,736.75,5448.41,2663.08,671960.09,18263.25,6689507.85
2007-09-20,734.5,521.42,84133.3,734.98,5519.4,2695.8,678016.84,18409.13,6728020
2007-09-21,737,522.94,85060.85,737.11,5530.15,2704.97,678813.71,18459.27,6750920
2007-09-24,730,518.01,83931.74,730.69,5482.74,2678.44,672366.36,18259.85,6661250
2007-09-25,728.5,515.81,83314.9,729.19,5471.91,2674.47,670948.5,18201.78,6678523.75
2007-09-26,734.75,520.31,85006.9,739.27,5521.65,2697.78,676741.34,18359.34,6731044.75
2007-09-27,731.75,517.08,84630.55,733.07,5498.95,2686.73,673356.31,18262.24,6688195
2007-09-28,743,522.45,85456.14,738.32,5577.03,2727.74,679956.38,18492.82,6794735
2007-10-01,742.5,521.33,85873.84,737.41,5573.28,2726.27,678459.38,18463.67,6745612.5
2007-10-02,731,516.48,84711.93,731.18,5486.96,2684.41,668024.24,18240.05,6645155.5
2007-10-03,730.25,516.24,85260.33,727.8,5481.33,2682.03,667338.86,18224.99,6662801
2007-10-04,725.5,513.25,84484.47,724.92,5445.68,2664.33,664993.19,18117.25,6620187.5
2007-10-05,737,521.12,86004.21,723.03,5532,2706.45,675681.46,18397.36,6699330
2007-10-08,733.75,521.7,86270.65,723.15,5507.67,2694.44,671087.64,18369.5,6655112.5
2007-10-09,736,522.41,86100.95,724.52,5532.51,2702.92,676052.66,18407.94,6679200
2007-10-10,741.25,523.35,86789.25,728.32,5567.9,2721.68,679170.31,18486.84,6726843.75
2007-10-11,749,526.08,88071.16,729.45,5621.77,2750.29,686870.3,18631.74,6785940
2007-10-12,749.5,528.88,88010.03,730.35,5630.62,2752.16,688228.38,18688.06,6790470
2007-10-15,758.85,533.48,89130.7,738.93,5712.92,2786.53,695827.34,18879.08,6875179.67
2007-10-16,756.75,534.58,88225.69,741.2,5689.25,2779.43,694280.25,18878.49,6856155
2007-10-17,762.5,537.1,88960.87,743.09,5730.49,2800.55,700279.93,18991.96,6934937.5
2007-10-18,764.15,535.14,88389.22,745.96,5739.61,2805.38,701260.33,18974.45,6948032.99
2007-10-19,763,535.42,87710.65,736.07,5728.6,2801.13,698793.44,18974.5,6935670
2007-10-22,751.25,531.09,85668.79,736.04,5640.84,2758.78,688933.67,18759.08,6862668.75
2007-10-23,758.25,532.42,86952.31,733.23,5690.44,2784.48,696111.26,18866.77,6930405
2007-10-24,757.5,532.38,86411.81,735.68,5675.64,2781.58,695385,18855.38,6951956.25
2007-10-25,767.5,536.47,87683.03,742.29,5742.43,2818.37,703490.39,19054.94,7026462.5
2007-10-26,779.15,541.58,88959.43,749.7,5841.75,2859.75,709026.41,19270.7,7107794.98
2007-10-29,788.5,547.44,90437,752.86,5893.64,2895.41,715051.11,19489.04,7171407.5
2007-10-30,783.25,543.04,89858.35,746.87,5851.5,2876.37,710485.96,19345.69,7131491.25
2007-10-31,789.5,545.71,91017.5,749.87,5892.04,2899,711102.61,19480.52,7182081.5
2007-11-01,790.25,547.47,90779.97,750.62,5890.76,2901.76,714030.23,19514.82,7196806.75
2007-11-02,796.5,550.01,91406.34,745.48,5938.54,2924.71,722505.03,19631.17,7274036.25
2007-11-05,804.75,556.13,92131.79,752,5999.49,2954.52,730793.36,19843.76,7371510
2007-11-06,822.5,565.25,94015.86,760.85,6130.09,3019.68,746665.34,20222.89,7499143.75
2007-11-07,834.5,569.04,94477.91,764.49,6210.43,3063.82,756098.56,20421.71,7610640
2007-11-08,841.1,572.62,94829.8,779.74,6241.55,3088.18,764012.93,20572.54,7683026.61
2007-11-09,831.5,566.47,92017.94,782.73,6162.08,3052.73,754004.04,20344.38,7587437.5
2007-11-12,803.5,552.75,87882.81,775.86,5955.78,2950.33,732229.39,19765.58,7368095
2007-11-13,804.25,550.76,88648.45,774.45,5978.39,2952.6,738944.74,19733.39,7386232
2007-11-14,813.5,553.76,90611.69,777.91,6040.48,2986.64,743213.48,19892.51,7500470
2007-11-15,794,542.81,88058.57,776.69,5893.7,2914.77,726946.55,19463.71,7393728
2007-11-16,789.75,539.72,87366.09,770.76,5864.45,2897.12,724477.05,19352.59,7360470
2007-11-19,778.85,531.47,85809.77,765.03,5785.76,2859.39,715918.75,19073.25,7266669.13
2007-11-20,795.5,538.21,87660.12,783.13,5904.04,2918.69,733610.06,19394.56,7437925
2007-11-21,798,538.33,86523.14,790.22,5913.98,2929.78,741302.06,19423.48,7505190
2007-11-22,803.25,540.96,87196.8,793.57,5955.7,2949.49,749914.08,19530.22,7534886.63
2007-11-23,815.25,550.83,88047,806.73,6037.74,2988.3,758671.53,19852.15,7635631.5
2007-11-26,830,559.32,89843.35,819.62,6139.43,3044.85,771360.38,20181.53,7785400
2007-11-27,810.75,545.57,88027.18,806.17,5986.58,2976.67,753470.39,19699.8,7621050
2007-11-28,801.75,543.32,88164.44,795.1,5928.54,2941.22,746870.06,19553.07,7550480.63
2007-11-29,794.5,537.86,87136.78,789.14,5865.32,2914.23,737812.35,19377.05,7452410
2007-11-30,783.5,533.77,86909.73,783.19,5797.9,2864.16,721720.95,19169.5,7341395
2007-12-03,784.25,535.01,86632.17,785.15,5805.41,2879.37,725470.31,19198.9,7317052.5
2007-12-04,797.5,540.55,87433.91,805.67,5900.3,2928.02,735733.47,19456.12,7411167.5
2007-12-05,793,541.06,87963.52,803.03,5858.68,2911.5,732375,19421,7347145
2007-12-06,801.5,548.18,89251.03,812.2,5938.71,2943.91,739063.03,19645.01,7425897.5
2007-12-07,792.5,540.83,88494.51,797.61,5866.88,2910.06,728426.3,19406.33,7348456.25
2007-12-10,809.5,550.17,90425.19,815.37,5986.41,2973.13,747815.94,19772.76,7500827
2007-12-11,808.75,550.41,90268.62,818.17,5968.98,2970.38,747244.52,19768.59,7501156.25
2007-12-12,814,554.55,91359.28,822.42,6004.88,2988.68,754211.54,19910.11,7570607
2007-12-13,800.7,548.33,89794.49,815.79,5900.52,2940.65,740607.38,19644.13,7454516.55
2007-12-14,789.5,546.92,89493.77,803.59,5819.8,2899.44,734313.83,19489.03,7364061.25
2007-12-17,790.75,549.99,89556.38,796.29,5841.51,2904.42,738244.08,19560.78,7444911.25
2007-12-18,804.25,558.41,91049.14,812.82,5939.55,2954.05,755552.62,19874.21,7555928.75
2007-12-19,799.75,555.86,90655.66,801.71,5899.6,2938.68,751365.13,19777.33,7541642.5
2007-12-20,795.25,554.39,89795.65,794.26,5860.51,2921.83,750357.98,19697.86,7499207.5
2007-12-21,810.5,563.96,92320,804.87,5973.06,2977.86,762356.18,20046.49,7640988.75
2007-12-24,810.5,562.71,92700.94,800.86,5955.15,2976.64,761586.25,20027.2,7630857.5
2007-12-25,810.5,562.71,92700.94,800.86,5955.15,2976.64,761586.25,20027.2,7630857.5
2007-12-26,810.5,558.87,92473.99,796.92,5952.64,2977.05,761018.94,19961.31,7636936.25
2007-12-27,829,569.04,94630.34,813.25,6066.21,3045.83,779757.28,20430.66,7807107.5
2007-12-28,833.75,567,94309.62,814.07,6089.79,3062.45,780431.53,20399.85,7832664.38
2007-12-31,833.75,570.26,93142.38,822.87,6089.79,3062.03,780431.53,20459.14,7830996.88
2008-01-01,833.75,570.26,93142.38,822.87,6089.79,3062.03,780431.53,20459.14,7830996.88
2008-01-02,846.75,575.02,92935.04,843.07,6175.69,3109.35,793362.37,20711.7,7942515
2008-01-03,858.85,583.36,94056.94,852.45,6245.98,3154.73,804355.66,21001.03,8088218.5
2008-01-04,855,578.7,92528.09,857.05,6218.41,3140.67,802374.71,20867.55,8066925
2008-01-07,859.25,583.83,93387.58,864.1,6245.89,3156.45,808038.62,21014.49,8111749.63
2008-01-08,873.5,593.63,95827.31,872.15,6345.37,3208.06,820478.38,21366.68,8255011.75
2008-01-09,877,597.88,96053.42,884.5,6368.77,3221.31,822099.71,21470.27,8278441.5
2008-01-10,884.25,600.08,96803.26,895.52,6430.18,3247.85,829072.67,21588.86,8346877.88
2008-01-11,891,602.37,97132.36,909.22,6470.44,3272.73,835356.88,21711.93,8407030.5
2008-01-14,902,606.16,97420.5,918.01,6540.94,3313.14,845489.57,21898.84,8505860
2008-01-15,913,614.67,97522.08,928.34,6612.04,3353.45,854202.67,22191.82,8609590
2008-01-16,889.75,605.95,95056.43,911.86,6435.03,3268.05,836409.31,21757.77,8403688.75
2008-01-17,888.25,604.72,95149.34,912.19,6438.48,3262.63,839884.61,21719.04,8382415.25
2008-01-18,882,603.1,94431.32,905.15,6387.27,3239.94,831549.43,21619.44,8332695
2008-01-21,871.25,601.73,92208.74,899.74,6304.8,3200.19,826380.63,21536.21,8242025
2008-01-22,875,598.72,93463.11,897.79,6334.3,3213.96,834793.58,21561.83,8295000
2008-01-23,888.25,610.21,93910.22,912.99,6423.82,3262.1,846413.34,21964.86,8340667.5
2008-01-24,909.25,618.01,96980.59,920.71,6572.79,3339.22,863287.37,22281.62,8525582.63
2008-01-25,918.25,624.77,98528.21,922.43,6620.77,3369.61,869215.32,22522.84,8567272.5
2008-01-28,921.75,622.99,98410.64,925.11,6633.83,3384.9,875477.97,22550.24,8618362.5
2008-01-29,924.5,626.04,98861.41,923.25,6651.32,3395.5,872959.13,22643.13,8619113.5
2008-01-30,919,621.55,98650.04,915.55,6609.08,3374.57,868087.27,22493.89,8535212.5
2008-01-31,923.25,623.56,98164.55,930.82,6630.6,3389.34,871455.59,22604.3,8536831.13
2008-02-01,914.75,617.14,97192.19,912.69,6576.14,3357.13,863752.69,22385.48,8422560.63
2008-02-04,893.75,603.25,95434.62,889.59,6424.63,3281.94,842403.89,21901.57,8235459.38
2008-02-05,887.5,606.11,94887.06,893.62,6375.8,3259.17,835803.13,21862.14,8173875
2008-02-06,903,616.07,96381.69,905.53,6487.15,3315.82,850400.25,22234.02,8345526
2008-02-07,899.75,620.37,95926.84,909.2,6463.8,3303.97,847339.56,22281.22,8315489.5
2008-02-08,916.25,632.05,98451.06,913.59,6582.34,3364.56,862878.44,22683.59,8463859.38
2008-02-11,918,633.26,98001.08,920.43,6594.91,3371.35,867785.22,22687.26,8514450
2008-02-12,917,628.45,98499.55,914.11,6587.73,3367.68,867023.5,22573.42,8496005
2008-02-13,899,617.25,97294.27,899.36,6472.8,3301.67,850274.02,22182.38,8324740
2008-02-14,906,619.59,97997.48,901.02,6514.5,3327.38,856396.5,22315.86,8348790
2008-02-15,912.5,621.23,98198.68,914.55,6554.03,3351.16,862357.95,22425.77,8367625
2008-02-18,903.25,616.51,97731.65,910.07,6469.35,3317.19,853887.26,22206.75,8274673.25
2008-02-19,924,626.67,99362.33,935.32,6613.99,3393.48,872117.27,22663.87,8463840
2008-02-20,920,628.09,99392.19,937.34,6572.11,3378.79,870641.87,22637.61,8454800
2008-02-21,945,638.92,101601.67,956.76,6748.53,3470.51,896190.61,23149.18,8660925
2008-02-22,943,636.54,100858.55,955.64,6734.72,3463.17,894482.47,23065.69,8649196
2008-02-25,937.75,632.31,101366.07,935.73,6706.98,3443.89,888189.82,22913.53,8561657.5
2008-02-26,937,629.6,100877.41,924.87,6707.05,3441.23,887573.25,22804.98,8514519
2008-02-27,959.5,635.45,102210.73,940.45,6852.75,3523.76,902937.29,23138.14,8686353.5
2008-02-28,959.75,632.31,101527.14,934.51,6826.99,3524.78,898709.81,23043.02,8709731.25
2008-02-29,971.5,639.94,101138,951.49,6908.82,3567.93,912286.89,23341.84,8806647.5
2008-03-03,988.5,650.26,102196.07,978.27,7022.4,3630.36,935961.08,23751.47,9005235
2008-03-04,984.75,646.39,101217.52,977.51,6997.63,3616.49,932607.3,23626.56,8946453.75
2008-03-05,974.5,638.24,101323.63,965.29,6926.84,3578.95,924166.93,23341.9,8857230.5
2008-03-06,976.5,635.89,100662.49,961.75,6938.91,3586.29,927235.38,23283.51,8847090
2008-03-07,972.5,633.32,100152.9,960,6915.45,3570.14,931265.86,23202.92,8810850
2008-03-10,969.25,630.63,98684.18,967.12,6884.49,3559.67,935616.84,23116.31,8897715
2008-03-11,970,632.85,99783.9,965.54,6889.81,3562.37,940996.86,23165.04,8911390
2008-03-12,975.5,629.58,99871.68,965.35,6927.03,3581.6,947502.96,23162.41,8935580
2008-03-13,995,638.58,100092.01,979.23,7054.55,3653.64,977438.1,23550.34,9168925
2008-03-14,1003.5,643.04,100555.7,990.3,7114.21,3683.85,1000890.8,23727.7,9259796.25
2008-03-17,1011.25,641.47,97985.06,1009.23,7162.68,3712.4,1040778.45,23776.15,9369231.25
2008-03-18,1006.75,637.81,98898.07,1000.51,7129.3,3695.88,1020945.03,23657.06,9246998.75
2008-03-19,958.5,612.75,95222.17,961.23,6769.89,3519.99,967174.24,22636.08,8803822.5
2008-03-20,925.75,600.49,91445.58,950.88,6528.02,3399.63,934914.84,22047.8,8503013.75
2008-03-21,925.75,600.49,91445.58,950.88,6528.02,3399.63,934914.84,22047.8,8503013.75
2008-03-24,925.75,601.35,93292.45,944.59,6531.63,3399.72,923204.19,22061.26,8503013.75
2008-03-25,926.75,594.28,92744.5,943.2,6528.77,3403.58,904693.31,21929.68,8512198.75
2008-03-26,946.75,600.75,93865.52,963.79,6657.36,3476.84,934110.8,22275.93,8691165
2008-03-27,946.75,599.27,94556.66,960.62,6637.19,3477.03,934915.63,22235.13,8710100
2008-03-28,934.25,592.85,93158.74,951.11,6550.96,3431.03,927756.78,21977.61,8599771.25
2008-03-31,933.5,589.13,92915.91,957.82,6545.7,3428.37,924491.59,21888.42,8592867.5
2008-04-01,887.75,569.23,90439.53,915.67,6224.55,3260.71,873457.14,21000.16,8187718.25
2008-04-02,890,570.15,91394.09,906.87,6246.38,3268.39,867260.46,21039.15,8201350
2008-04-03,896.5,573.39,91680.57,905.51,6289.66,3292.17,875297.64,21176,8261247.5
2008-04-04,905.5,575.19,91976.16,913.24,6352.81,3325,881821.04,21327.06,8330600
2008-04-07,926.5,589.66,95007.94,938.31,6486.89,3402.9,903337.5,21825.41,8519167.5
2008-04-08,915,582.52,93856.12,929.04,6405.73,3360.57,893085.57,21559.81,8413425
2008-04-09,917,581.23,93809.09,936.62,6420.56,3367.64,895037.67,21552.24,8445570
2008-04-10,928,587.75,93723.36,946.14,6488.2,3408.78,906099.11,21803.4,8530640
2008-04-11,927.75,586.44,93800.16,947.7,6500.28,3407.86,905252.06,21770.43,8519528.25
2008-04-14,926.5,584.86,93321.7,945.49,6484.57,3403.17,907552.89,21719.24,8514535
2008-04-15,929.75,588.32,94216.21,946.07,6501.28,3415.02,917523.65,21827.59,8549051.25
2008-04-16,945,592.46,95733.22,948.35,6607.25,3470.65,935030.2,22071.26,8685495
2008-04-17,946,594.84,96837.28,957.87,6606.67,3474.14,938479.12,22132.42,8693740
2008-04-18,908.75,577.66,94923.47,918.61,6355.34,3337.52,909340.6,21389.11,8346868.75
2008-04-21,918.5,577,94734.09,924.79,6429.5,3373.42,910738.5,21479.99,8436422.5
2008-04-22,918,574.52,94700.87,925.89,6416.54,3371.4,915383.61,21418.26,8431830
2008-04-23,898.5,565.9,93098.07,915.8,6273.96,3299.79,890188.88,21039.26,8275185
2008-04-24,895.5,570.36,93145.43,910.81,6265.81,3288.77,892276.11,21098.16,8256510
2008-04-25,891.5,569.3,92845.26,902.69,6249.41,3274.17,888290.51,21042.78,8224087.5
2008-04-28,890.5,569.28,93043.88,905.68,6234.75,3270.58,887516.74,21024.69,8205957.5
2008-04-29,880,563.81,90961.19,893.07,6146.8,3232.2,880967.87,20803.49,8113600
2008-04-30,871,559.45,91028.21,877.18,6086.11,3199.05,873308.07,20626.06,8032362
2008-05-01,853,552.09,88780.23,871.34,5960.34,3132.9,855260.37,20287.02,7866366
2008-05-02,853.5,554.06,89886.34,870.48,5963.83,3134.73,861650.76,20285.55,7873537.5
2008-05-05,853.5,551.3,89766.85,866.13,5964.17,3134.82,861650.76,20274.41,7863295.5
2008-05-06,880,565.75,91902.8,886.38,6148.82,3232.2,892847.87,20848.16,8104800
2008-05-07,868.25,563.87,91478.81,870.81,6066.55,3188.95,891084.81,20681.02,8009606.25
2008-05-08,877,568.72,90865.96,887.87,6143.56,3221.18,920586.86,20876.23,8125405
2008-05-09,876,567.63,90425.09,881.74,6124.82,3217.46,915288.47,20844.73,8094240
2008-05-12,883.5,569.94,91579.19,889.42,6174.07,3245.01,923124.85,20967.92,8167074
2008-05-13,865,558.61,90340.59,867.16,6045.4,3177.01,901632.62,20578.61,7994330
2008-05-14,866.5,560.57,91194.79,868.45,6068.1,3182.52,907572.02,20698.69,8054117.5
2008-05-15,881.25,569.37,92359.4,881.95,6163.99,3236.88,920950.14,21035.61,8191218.75
2008-05-16,897,576.77,93355.27,894.89,6269.13,3294.81,933642.32,21290.79,8328645
2008-05-19,906.5,584.29,94706.58,899.61,6323.11,3329.62,945660.76,21563.68,8412320
2008-05-20,914.5,584.81,94970.82,906.04,6377.27,3359,955606.73,21683.65,8486560
2008-05-21,923,585.38,95304.36,907.4,6423.8,3389.99,961811.97,21763.55,8576516
2008-05-22,922.75,587.16,95915.24,908.91,6406.65,3389.4,963443.14,21793.65,8590802.5
2008-05-23,927.5,588.2,95884.94,915.86,6438.43,3406.57,971695.28,21848.78,8637807.5
2008-05-26,927.5,587.92,95982.32,917.99,6433.7,3406.52,972529.94,21815.67,8672125
2008-05-27,906.75,576.79,94392.67,901.72,6307.26,3330.31,940979.81,21399.25,8455443.75
2008-05-28,902.5,577.51,94550.41,896.09,6267.32,3314.75,935847.33,21328.6,8393250
2008-05-29,883,568.49,93068.19,869.27,6126.34,3243.21,909931.5,20933.94,8220730
2008-05-30,885.75,569.96,93504.19,880.17,6148.88,3253.23,912366.62,20991.73,8250761.25
2008-06-02,888.25,572.01,92862.09,888.65,6158.24,3262.41,908279.86,21070.62,8265166.25
2008-06-03,879.25,568.71,92545.45,884.53,6088.81,3229.44,894153.25,20914.05,8185817.5
2008-06-04,883.5,571.9,92807.26,895.82,6130.61,3244.96,898828.6,21019.43,8230244.25
2008-06-05,878.75,565.6,93248.55,897.51,6104.24,3227.78,899488.37,20844.38,8176768.75
2008-06-06,890.5,565.95,93783,906.13,6164.93,3270.85,911515.67,20992.6,8290555
2008-06-09,896.25,569.79,95060.74,917.04,6204.74,3291.97,924481.88,21134.86,8348568.75
2008-06-10,878,567.09,94108.43,896.79,6080.59,3224.94,899993.73,20797.88,8181643
2008-06-11,876.25,564.01,93570.35,890.31,6062.25,3218.25,902449.79,20732.64,8153506.25
2008-06-12,862.25,559.19,93135.93,882.47,5955.99,3167.09,891092.22,20486.15,8040481.25
2008-06-13,866,564.41,93540.99,888.82,5976.96,3180.77,901939,20634.13,8062460
2008-06-16,888.25,574.51,96188.59,907.75,6129.28,3262.19,922403.17,21046.49,8274048.75
2008-06-17,881.5,568.54,95321,897.32,6074.86,3238.1,901862.52,20850.6,8200594.5
2008-06-18,887.5,571.97,95756.8,905.52,6107.86,3259.83,913326.12,20979.25,8240437.5
2008-06-19,903,583.01,97505.94,914.47,6210.47,3316.76,926522.97,21366.6,8386161
2008-06-20,907.5,580.52,97442.81,924.65,6243.69,3332.75,932910,21365.99,8403450
2008-06-23,881,568.92,95081.91,895.76,6055.99,3235.87,915491.06,20857.1,8169513
2008-06-24,889.5,570.47,95794.7,902.18,6110.78,3267.18,919298.25,20973.6,8239438.5
2008-06-25,882.75,567.12,95473.83,893.08,6060.34,3242.38,916250.32,20837.79,8169851.25
2008-06-26,909.5,577.52,97484.76,919.09,6244.35,3340.73,942787.57,21330.17,8362852.5
2008-06-27,919.5,583.79,97600.32,929.11,6309.79,3377.37,957705.05,21561.99,8473192.5
2008-06-30,930.25,590.43,98611.14,943.78,6376.21,3416.85,973087.83,21809.38,8576905
2008-07-01,937.5,595.07,99360.92,959.11,6427.59,3443.48,981609.19,21982.68,8643750
2008-07-02,935.25,589.49,99244.04,949.79,6409.27,3435.13,969433.21,21867.63,8618328.75
2008-07-03,934,594.36,99634.44,953.1,6398.83,3430.54,975796.5,21956.33,8602140
2008-07-04,931.25,593.46,99378.34,946.34,6387.35,3420.53,978371.11,21880.64,8578675
2008-07-07,916.75,585.28,98564.38,932.11,6297.16,3367.27,955986.72,21567.41,8443725.88
