Date,US dollar (USD),Euro (EUR),Japanese yen (JPY),Canadian dollar (CAD),Chinese renmimbi (CNY),UAE dirham (AED),Russian ruble (RUB)
2016-08-10,1347.7,1207.29,136474.83,1758.82,8952.64,4950.24,87008.37
2016-08-11,1355,1212.15,137295.37,1764.48,8998.96,4977.05,87426.28
2016-08-12,1352.2,1209.59,136443.73,1750.15,8984.83,4966.7,87619.16
2016-08-15,1339.4,1196.16,135312.87,1729.23,8894.55,4919.75,85745.02
2016-08-16,1344,1193.61,135011.5,1731.88,8905.34,4936.51,86204.16
2016-08-17,1343.35,1191.39,134731.27,1727.68,8907.75,4934.19,86039.86
2016-08-18,1350.05,1191.78,135227.73,1724.62,8953.8,4958.73,86074.1
2016-08-19,1346.4,1188.93,134855.4,1733.35,8954.1,4945.39,86029.89
2016-08-22,1335.9,1179.13,133984.08,1725.45,8892.55,4906.89,86216.5
2016-08-23,1342,1185.36,134401.29,1726.68,8913.03,4929.3,86320.79
2016-08-24,1327.25,1179.88,133474.88,1718.12,8827.54,4874.99,86354.2
2016-08-25,1321.3,1171.16,132836.86,1708.31,8791.27,4853.27,85509.57
2016-08-26,1318.75,1169.05,132540.96,1699.21,8793.16,4843.64,84793.96
2016-08-29,1318.75,1180.94,134703.7,1718.53,8808.99,4843.83,85804.45
2016-08-30,1318.15,1182.04,135486.02,1724.53,8805.11,4841.7,85986.21
2016-08-31,1309.25,1175.53,135422.27,1717.8,8743.56,4809.01,85549.67
2016-09-01,1309.5,1169.93,135146.93,1714.13,8747.33,4809.92,86221.59
2016-09-02,1324.7,1186.74,137974.12,1724.63,8849.13,4865.56,86406.86
2016-09-05,1326.35,1190.03,137144.57,1714.31,8853.65,4871.82,86272.42
2016-09-06,1337.25,1189.83,136707.06,1717.3,8933.23,4911.85,86407.27
2016-09-07,1348.35,1199.33,137106.95,1739.78,8985.94,4952.49,86894.4
2016-09-08,1343.4,1191.54,136556.59,1732.38,8952.28,4934.31,85586.32
2016-09-09,1330.85,1187.04,136711.54,1732.23,8889.94,4888.28,86037.77
2016-09-12,1324.6,1180.57,135009.82,1732.31,8848.19,4865.12,85701.61
2016-09-13,1323.65,1177.42,135257.16,1741.79,8841.85,4861.77,86091.84
2016-09-14,1321.75,1175.1,135604.92,1743.32,8817.66,4854.72,86110.35
2016-09-15,1310.8,1165.78,134219.33,1722.78,8744.61,4814.7,85000.44
2016-09-16,1308.35,1172.04,133785.3,1729.12,8728.26,4805.7,85245.53
2016-09-19,1314.85,1175.76,133818.84,1734.42,8771.1,4829.57,84860.4
2016-09-20,1313.8,1176.13,133606.86,1737.04,8764.88,4825.72,85057.89
2016-09-21,1326.1,1190.4,133544.87,1751.58,8846.81,4870.96,85222.66
2016-09-22,1339.1,1191.26,134974.57,1743.77,8931.39,4918.65,85236.23
2016-09-23,1338.65,1193.15,135150.08,1757.51,8928.79,4917.06,85343.14
2016-09-26,1340.5,1189.7,134606.3,1765.17,8941,4923.52,85306.06
2016-09-27,1327,1185.14,133137.89,1759.14,8848.7,4874.07,84972.77
2016-09-28,1322.5,1181.75,133195.58,1753.44,8823.06,4857.74,84497.89
2016-09-29,1318.1,1173.78,133965.07,1726.45,8790.67,4841.38,83224.82
2016-09-30,1322.5,1176.81,133922.96,1738.1,8821.07,4857.54,83345.59
2016-10-03,1313.3,1170.71,133450.95,1724.82,8759.71,4823.88,81890.8
2016-10-04,1283.3,1150.12,131980.95,1689.14,8559.61,4713.62,80148.47
2016-10-05,1269.4,1133.39,131389.22,1674.72,8466.9,4662.63,79267.67
2016-10-06,1254.5,1123.25,130398.99,1660.2,8367.51,4607.65,78152.2
2016-10-07,1258.75,1126.25,129814.87,1668.16,8395.86,4623.39,78102.27
2016-10-10,1259.5,1128.89,130452.71,1656.37,8442.05,4626.14,78085.08
2016-10-11,1253.45,1133.47,129888.75,1656.93,8416.79,4603.92,78531.77
2016-10-12,1256.5,1140.98,130719.96,1667.88,8435.76,4615.25,79154.02
2016-10-13,1261.05,1143.24,130424.06,1669.13,8486.74,4631.84,79892.23
2016-10-14,1251.75,1137.59,130601.33,1646.05,8418.52,4597.55,78889.97
2016-10-17,1254.8,1141.56,130530.54,1650.19,8456.6,4608.88,79140.21
2016-10-18,1258.2,1146.53,130783.58,1652.64,8479.26,4621.37,79217.83
2016-10-19,1269.05,1157.1,131099.18,1651.6,8552.51,4661.22,78976.14
2016-10-20,1271.65,1163.88,132257.93,1680.29,8570.54,4670.77,79470.16
2016-10-21,1266.05,1164.61,131447.62,1687.9,8558.12,4650.26,79115.44
2016-10-24,1265.55,1162.71,131990.51,1689.76,8569.8,4648.36,78712.44
2016-10-25,1269.4,1168.93,132798.26,1694.77,8603.74,4662.51,78958.26
2016-10-26,1270.5,1163.73,132659.25,1694.08,8599.63,4666.55,79663.53
2016-10-27,1266.25,1159.73,133000.55,1695.25,8582.52,4650.81,79395.46
2016-10-28,1273,1164.79,134186.92,1701.94,8630.56,4675.6,80138.53
2016-10-31,1272,1160.37,133668.11,1704.8,8612.46,4672.18,80504.11
2016-11-01,1288.45,1166.71,134726.75,1723.69,8729.12,4732.41,81252.09
2016-11-02,1303.75,1172.65,134605.66,1745.46,8814.65,4788.67,83107.54
2016-11-03,1301,1172.65,134230.66,1741.52,8796.06,4778.51,82902.96
2016-11-04,1302.8,1171.27,134207.92,1747.44,8805.75,4785.25,83965.44
2016-11-07,1283.05,1162.76,134136.44,1719.41,8693.69,4712.71,81966.87
2016-11-08,1282.35,1160.87,134371.01,1710.4,8693.82,4710.07,81759.41
2016-11-09,1281.4,1170.55,133963.95,1722.33,8678.92,4706.45,82054.51
2016-11-10,1267.5,1165.09,134944.38,1710.49,8609.24,4655.65,82301.16
2016-11-11,1236.45,1139.06,131799.37,1672.3,8427.15,4541.48,81867.7
2016-11-14,1213.6,1131.77,131620.96,1647.58,8301.99,4457.55,80444.97
2016-11-15,1226.95,1143.64,133682.32,1653.07,8407.31,4506.59,79443.47
2016-11-16,1229.2,1151.53,134634.27,1650.45,8443.99,4514.85,79549.21
2016-11-17,1226.75,1149.29,134188.04,1646.18,8427.77,4505.91,79085.5
2016-11-18,1211,1145.21,134003.2,1637.27,8345.24,4448.06,78593.89
2016-11-21,1214.25,1143.09,134684.61,1626.79,8373.59,4459.94,77614.86
2016-11-22,1212.25,1144.71,134929.48,1626.6,8349.98,4452.59,77576.42
2016-11-23,1185.35,1125.47,133861.55,1600.04,8170.38,4353.85,76668.42
2016-11-24,1186.1,1122.83,134308,1600.17,8205.91,4356.49,76365.55
2016-11-25,1187.7,1120,134204.15,1604.94,8213.06,4362.54,77059.45
2016-11-28,1187,1121.45,133270.42,1593.13,8192.91,4359.97,76984.42
2016-11-29,1186.55,1117.33,133955.53,1595.61,8176.99,4358.08,77613.69
2016-11-30,1178.1,1110.58,134238.58,1584.07,8113.57,4326.98,76075.79
2016-12-01,1161.85,1094.9,132921.43,1548.74,8010.84,4267.3,74066.47
2016-12-02,1173.5,1100.79,133550.16,1560.75,8076.73,4310.21,74996.9
2016-12-05,1162.2,1083.64,132961.48,1541.25,8002.91,4268.76,73886.86
2016-12-06,1172.5,1092.37,133612.22,1558.25,8062.34,4306.65,74913.94
2016-12-07,1177.65,1093.91,133775.12,1559.74,8109.65,4325.51,75089.9
2016-12-08,1171.05,1103.57,133786.58,1548.65,8055.89,4301.15,74124.51
2016-12-09,1163.6,1104.3,134029.25,1532,8029.42,4273.9,72934.43
2016-12-12,1156.1,1089.79,133454.38,1518.07,7994.66,4246.47,70539.43
2016-12-13,1158.55,1088.76,133551.82,1520.13,7995.73,4255.24,70318.17
2016-12-14,1162.25,1091.01,133734.28,1522.02,8025.22,4268.77,71063.62
2016-12-15,1126.95,1082.05,133628.09,1509.89,7816.07,4139.17,69745.52
2016-12-16,1131.6,1087.08,133947.47,1512.55,7869.71,4156.48,70164.84
2016-12-19,1136.25,1088.68,132850.35,1521.78,7891.48,4173.22,70210.3
2016-12-20,1125.7,1084.7,132922.64,1507.42,7824.63,4134.53,69081.38
2016-12-21,1133.65,1086.6,133424.92,1518.92,7880.34,4163.44,69278.75
2016-12-22,1131.35,1081.96,132950.58,1524.72,7859.15,4155.11,69009.51
2016-12-23,1131.35,1081.44,132639.45,1529.58,7862.43,4155,69203.25
2016-12-26,1131.35,1081.44,132639.45,1529.58,7862.43,4155,69203.25
2016-12-27,1131.35,1081.8,133052.39,1533.26,7862.54,4155.28,68706.87
2016-12-28,1134.6,1091.59,133479.99,1540.11,7890.91,4167.5,68616.34
2016-12-29,1145.9,1092.43,133434.31,1545.36,7969.16,4208.77,69463.01
2016-12-30,1145.9,1086.42,133652.03,1536.71,7963.43,4208.77,69950.02
2017-01-02,1145.9,1086.42,133652.03,1536.71,7963.43,4208.77,69950.02
2017-01-03,1151,1108.44,135846.77,1543.78,8006.01,4227.74,69831.91
2017-01-04,1164.25,1111.4,136537.41,1547.64,8089.79,4276.41,70514.24
2017-01-05,1176.7,1110.04,135955.9,1554.24,8097.7,4322.14,69969.51
2017-01-06,1175.85,1111.65,136962.99,1553.06,8140.41,4318.9,69904.27
2017-01-09,1178.5,1116.48,137254,1557.21,8172.66,4328.63,70774.81
2017-01-10,1189.5,1123.02,137309.93,1570.5,8236.1,4369.15,71447.3
2017-01-11,1178.55,1125.81,137495.51,1562.76,8163.34,4328.81,71228.6
2017-01-12,1205.05,1131.13,137405.8,1583.56,8317.01,4426.15,71462.45
2017-01-13,1190.35,1120.33,136908.09,1562.1,8212.46,4372.27,71176.97
2017-01-16,1203,1134.42,137280.33,1582.19,8297.81,4418.62,71918.33
2017-01-17,1216.05,1137.19,137431.87,1588.46,8357.67,4466.49,72233.35
2017-01-18,1214.75,1135.97,137600.8,1590.65,8301.84,4461.78,72062
2017-01-19,1196.05,1127.13,137898.56,1593.98,8224.76,4393.21,71600.8
2017-01-20,1200.55,1124.27,138129.25,1600.57,8254.38,4409.74,71870.19
2017-01-23,1212.85,1128.6,137070.23,1613.45,8314.69,4454.86,72085.73
2017-01-24,1216.8,1131.38,137869.49,1601.43,8344.2,4469.3,72133.41
2017-01-25,1195,1112.46,135793.82,1564.14,8221.36,4389.35,70620
2017-01-26,1189.7,1115.15,136512.12,1558.98,8182.76,4369.89,71816.23
2017-01-27,1184.85,1106.77,136322.89,1555.12,8149.4,4351.95,70605.2
2017-01-30,1192.8,1115.71,135782.36,1561.67,8204.08,4381.27,71396.52
2017-01-31,1212.8,1122.24,136530.93,1581.19,8341.64,4454.49,72893.09
2017-02-01,1203.65,1118.74,136602.22,1574.49,8278.7,4421.01,72411.56
2017-02-02,1221.95,1130.76,137377.71,1589.82,8404.57,4488.1,72906.11
2017-02-03,1215.2,1126.33,136570.24,1579.52,8353.28,4463.43,71652.74
2017-02-06,1226.75,1142.23,137831.49,1609.62,8420.78,4505.97,72301.58
2017-02-07,1231,1151.81,138155.12,1619.5,8470.26,4521.34,72879.8
2017-02-08,1242.1,1160.08,138860.55,1632.55,8544.16,4562.11,73527.65
2017-02-09,1236.8,1159.74,139727.45,1623.73,8493.35,4542.64,72838.22
2017-02-10,1228.3,1156.21,139516.42,1605.94,8454.39,4511.42,71784.17
2017-02-13,1222.25,1152.47,139226.48,1599.25,8406.63,4489.2,70998.22
2017-02-14,1230.75,1165.04,140828.55,1612.41,8452.05,4520.42,70817.35
2017-02-15,1224.4,1157.99,140359.08,1602.31,8408.81,4497.1,70177.27
2017-02-16,1240.55,1162.54,140548.09,1620.34,8508.43,4556.41,71494.48
2017-02-17,1241.95,1168.4,140123,1628.26,8532.69,4561.56,72336.61
2017-02-20,1237.3,1164.96,139963.35,1620.12,8510.39,4544.48,71814.42
2017-02-21,1233.2,1170.41,140153.17,1619.99,8487.99,4529.36,71129.42
2017-02-22,1236.65,1172.9,140205.18,1631.57,8505.68,4541.97,71600.47
2017-02-23,1247.9,1178.1,140513.52,1633.87,8582.31,4583.29,71891.5
2017-02-24,1253.65,1186.16,140841.28,1641.97,8615.46,4604.4,73316.58
2017-02-27,1257.2,1184.64,140938.4,1646.99,8638.72,4617.07,72967.88
2017-02-28,1255.6,1181.63,140482.78,1662.98,8624.46,4611.19,73372.55
2017-03-01,1240.4,1175.07,141200.91,1656.18,8533.95,4555.37,72487.4
2017-03-02,1238.1,1176.17,141638.62,1655.83,8521.47,4546.98,72599.87
2017-03-03,1226.5,1161.18,140428.11,1645.35,8461.5,4504.57,71642.92
2017-03-06,1230.95,1161.49,140051.32,1648.92,8484.94,4521.16,71535.1
2017-03-07,1216.65,1149.9,138698.09,1631.16,8392.82,4468.39,70678.23
2017-03-08,1209.2,1145.51,138652.9,1627.94,8351.94,4441.51,70611.22
2017-03-09,1206.55,1140.3,138554.14,1631.32,8337.26,4431.54,71653.24
2017-03-10,1202.65,1128.56,138250.6,1619.73,8318.01,4417.15,70933.06
2017-03-13,1204.2,1128.69,138043.45,1619.83,8320.06,4422.97,70969.52
2017-03-14,1204.6,1131.61,138059.17,1621.63,8329.08,4424.43,71389.1
2017-03-15,1198.8,1127.7,137460.37,1612.5,8285.5,4403.13,70832.58
2017-03-16,1229.35,1145.02,138934.97,1637,8479.32,4515.4,71123.28
2017-03-17,1229.6,1144.72,138539.01,1643.85,8494.69,4516.26,70987.12
2017-03-20,1232.4,1146.05,138749.73,1646.18,8508.73,4526.54,70661.18
2017-03-21,1241.6,1148.57,138910.18,1653.69,8563.31,4560.21,71348.53
2017-03-22,1249.05,1156.37,138756.94,1667.11,8602.08,4587.57,72260.65
2017-03-23,1247.5,1156.49,138647.15,1663.29,8591.91,4581.88,71618.96
2017-03-24,1247.5,1154.51,138534.86,1668.34,8593.03,4581.94,71269.66
2017-03-27,1257.55,1155.36,138871.22,1682.79,8647.16,4618.79,71669.32
2017-03-28,1257.25,1156.89,138618.09,1682.45,8657.55,4617.82,71484.15
2017-03-29,1251.1,1163.81,138915.86,1674.16,8620.08,4595.16,70978.02
2017-03-30,1248.8,1163.3,138985.17,1659.9,8604.85,4586.65,69935.9
2017-03-31,1244.85,1163.9,138713.61,1660.19,8579.26,4572.33,70137.19
2017-04-03,1247.25,1170.85,138432.27,1670.07,8595.8,4581.15,70270.06
2017-04-04,1257.65,1179.45,139014.32,1689.28,8667.47,4619.35,70775.05
2017-04-05,1245.8,1168.34,138514.25,1671.05,8590.91,4575.82,69971.16
2017-04-06,1252.5,1175.23,138883.46,1679.91,8642.5,4600.37,70550.19
2017-04-07,1266.45,1192.85,140240.32,1695.9,8736.98,4651.61,72288.95
2017-04-10,1250.05,1179.4,138924.28,1670.32,8631.72,4591.43,71620.04
2017-04-11,1252.9,1178.81,137449.37,1672.18,8648.77,4601.9,71604.02
2017-04-12,1274.3,1199.91,139554.94,1690.74,8783.37,4680.37,72485.35
2017-04-13,1284.15,1208.56,140274.1,1703.42,8838.8,4716.68,72265.53
2017-04-14,1284.15,1208.56,140274.1,1703.42,8838.8,4716.68,72265.53
2017-04-17,1284.15,1204.19,139169.75,1704.07,8844.45,4716.68,71846.58
2017-04-18,1278.95,1195.45,138996.27,1709.89,8805.83,4697.58,71798.65
2017-04-19,1279.05,1193.76,139397.22,1719.23,8808.69,4698.01,72044.9
2017-04-20,1282.1,1190.82,139986.07,1730.39,8825.85,4709.15,72095.68
2017-04-21,1281.85,1199.34,139837,1732.48,8823.1,4708.36,72400.48
2017-04-24,1269.4,1168.66,139513.39,1712.48,8741.34,4662.51,70982.48
2017-04-25,1267.8,1160.35,140573.63,1724.46,8730.07,4656.63,71189.35
2017-04-26,1261.85,1160.16,140828.75,1710.75,8695.15,4634.77,71755.91
2017-04-27,1262.8,1162.1,140404.39,1723.47,8703.59,4638.14,72282.65
2017-04-28,1266.45,1163,141171.16,1731.62,8735.21,4651.67,72178.97
2017-05-01,1266.45,1160.02,141361.14,1729.65,8735.21,4651.61,72089.48
2017-05-02,1255.45,1151.63,140773.59,1723.92,8658.46,4611.39,71537.91
2017-05-03,1250.3,1146.22,140452.42,1713.85,8616.82,4592.23,71585.9
2017-05-04,1228.45,1122.28,138464.73,1685.49,8472.62,4511.91,71340.69
2017-05-05,1228.05,1117.68,138321.38,1681.51,8473.54,4510.44,71460.2
2017-05-08,1229.8,1124.95,138684.51,1685.62,8489.68,4517.05,71466.73
2017-05-09,1220.4,1120.56,139241.51,1672.37,8427.47,4482.47,71012.02
2017-05-10,1222.95,1125.17,139452.98,1670.06,8442.76,4491.89,70423.56
2017-05-11,1223.15,1125.46,139078.24,1673.64,8444.01,4492.63,69835.73
2017-05-12,1231.25,1127.21,139420.58,1689.52,8499.2,4522.26,70424.42
2017-05-15,1233.3,1123.38,140121.35,1684.19,8506.68,4529.91,69531.89
2017-05-16,1234.2,1113.55,139470.75,1679.25,8503.27,4533.22,69561.04
2017-05-17,1257.4,1128.07,139954.89,1709.88,8664.74,4618.43,71565.73
2017-05-18,1255.9,1128.75,139536.75,1706.77,8653.4,4612.92,72273.13
2017-05-19,1252,1118.36,139648.07,1695.77,8629.53,4598.66,71421.14
2017-05-22,1258.85,1119.13,139776.38,1697.87,8676.5,4623.75,71310.69
2017-05-23,1260.2,1122.22,140001.9,1699.25,8682.4,4628.84,70946.09
2017-05-24,1252.55,1119.95,140304.37,1683.68,8631.07,4600.61,70639.1
2017-05-25,1256.95,1120.98,140608.69,1689.28,8632.98,4616.9,70810.26
2017-05-26,1265.05,1131.13,140730.46,1701.87,8679.51,4646.53,71935.46
2017-05-29,1265.05,1131.83,140787.38,1700.04,8679.51,4646.59,71450.01
2017-05-30,1262.7,1129.68,140134.44,1700.41,8663.38,4637.96,71508.27
2017-05-31,1266.2,1126.01,140022.71,1710.26,8636.75,4650.75,71872.67
2017-06-01,1264.85,1126.77,140714.55,1705.52,8607.18,4645.92,71383.38
2017-06-02,1274.95,1130.78,140818.22,1723.09,8690.31,4682.76,72251.41
2017-06-05,1279.95,1137.48,141364.06,1726.84,8704.94,4701.38,72473.18
2017-06-06,1293.5,1148.2,141502.42,1741.89,8791.53,4751.09,73292.93
2017-06-07,1291,1146.28,141164.38,1742.66,8771.57,4741.84,73507.14
2017-06-08,1273.1,1134.47,140219.22,1719.07,8648.93,4676.09,72504.63
2017-06-09,1266.55,1132.47,140188.06,1701.04,8611.52,4651.91,72179.91
2017-06-12,1266.4,1130.51,139069.69,1702.17,8609.11,4651.36,72153.12
2017-06-13,1262,1126.13,138756.9,1668.81,8579.2,4635.39,71818.83
2017-06-14,1275.5,1130.91,138984.85,1684.74,8669.45,4684.91,72752.92
2017-06-15,1254.55,1125.16,138734.38,1668.43,8527.8,4607.84,72498.86
2017-06-16,1255.4,1121.04,138947.65,1662.27,8554.04,4611.21,72505.67
2017-06-19,1248.15,1117.61,138887.87,1647.99,8508.64,4584.45,72723.45
2017-06-20,1242.2,1116.43,138728.88,1649.27,8479.63,4562.6,74129.82
2017-06-21,1242.5,1115.05,138619.5,1651.03,8485.16,4563.7,73934.95
2017-06-22,1250.8,1121.04,139264.05,1654.43,8544.09,4594.06,75052.66
2017-06-23,1255.7,1121.16,139734.29,1664.81,8587.35,4612.19,74755.76
2017-06-26,1245.25,1111.63,138751.97,1648.71,8515.14,4573.87,73765.48
2017-06-27,1249.55,1107.12,140218.23,1647.59,8510.93,4589.72,73660.96
2017-06-28,1248,1098.3,139944.47,1630.51,8485.9,4583.97,74118.72
2017-06-29,1243.5,1088.26,140005.66,1615.18,8430.56,4567.25,73420.9
2017-06-30,1242.25,1089.17,139579.19,1613.31,8421.83,4562.72,73626.59
2017-07-03,1229.25,1081.32,139280.16,1597.53,8347.1,4515.1,73085.85
2017-07-04,1223.75,1078.05,138455.07,1580.84,8321.38,4494.96,72582.14
2017-07-05,1220.3,1077.15,138229.45,1586.57,8296.94,4482.22,73460.52
2017-07-06,1224.9,1073.96,138628.03,1584.04,8333.36,4499.06,73287.28
2017-07-07,1215.65,1067.2,138571.92,1567.03,8266.3,4465.08,73600
2017-07-10,1211.9,1064.14,138392.9,1560.5,8242.98,4451.31,73039.75
2017-07-11,1211.05,1060.56,138640.98,1564.86,8235.99,4448.31,73593.97
2017-07-12,1218.8,1067.3,137797.5,1562.87,8272.6,4476.65,73294.83
2017-07-13,1218.9,1068.84,138229.34,1553.67,8265.85,4477.02,73135.5
2017-07-14,1230.3,1074.73,138562.52,1558.79,8346.48,4518.89,72893.72
2017-07-17,1234.1,1075.84,139212.62,1560.83,8354.73,4532.79,73182.11
2017-07-18,1240.75,1071.32,138734.45,1567.07,8384.99,4557.27,73393.46
2017-07-19,1242.15,1078.4,138748.14,1564.55,8391.34,4562.42,73369.94
2017-07-20,1238.7,1064.72,138455.68,1554.69,8384.02,4549.68,72944
2017-07-21,1248.55,1071.07,138745.1,1563.93,8450.06,4585.86,73918.81
2017-07-24,1255.55,1078.33,139491.57,1570.13,8475.71,4611.63,75453.07
2017-07-25,1254.4,1075.63,139997.3,1571.83,8468.58,4607.28,75400.41
2017-07-26,1248.1,1073.13,139768.44,1564.43,8430.66,4584.33,74717.49
2017-07-27,1261.1,1081.01,140751.34,1577.64,8496.79,4632.02,74904.59
2017-07-28,1264.9,1076.79,140346.95,1571.51,8528.97,4646.04,75399.1
2017-07-31,1267.55,1075.11,140057.91,1585.13,8529.22,4655.65,76257.37
2017-08-01,1270.95,1076.16,140001.49,1586.97,8539.39,4668.14,76298.29
2017-08-02,1269.6,1070.76,140151.13,1596.65,8534.5,4663.3,77067.88
2017-08-03,1268.1,1067.51,139573.39,1592.35,8525.82,4657.67,76329.33
2017-08-04,1257.7,1070.25,139460.05,1591.18,8449.1,4619.47,75488.71
2017-08-07,1258,1066.51,139417.85,1595.96,8451.62,4620.63,75574.35
2017-08-08,1261.8,1075.06,139782.18,1600.4,8458.85,4634.59,75568.42
2017-08-09,1271.05,1082.48,139834.54,1615.5,8489.72,4668.5,76372.61
2017-08-10,1284.4,1093.15,140468.38,1631.83,8554.23,4717.6,76934.78
2017-08-11,1286.1,1090.7,140371.35,1631.35,8574.3,4723.84,77038.98
2017-08-14,1282.3,1088.22,140373.34,1626.47,8551.27,4709.89,76412.24
2017-08-15,1270.3,1084.01,140437.99,1620.58,8482.81,4665.81,76042.55
2017-08-16,1272.75,1087.45,141020.68,1616.71,8521.06,4674.81,75505.11
2017-08-17,1285.15,1094.44,141270.09,1625.52,8575.55,4720.35,76098.6
2017-08-18,1295.8,1102.76,140989.49,1632.71,8655.42,4759.47,76918.66
2017-08-21,1292.9,1094.06,140609.32,1626.92,8623.64,4748.82,76332.8
2017-08-22,1284.2,1091.59,140549.25,1610.64,8552.77,4716.87,75770.99
2017-08-23,1286.65,1089,140296.3,1616.55,8573.72,4725.99,76033.79
2017-08-24,1289,1091.91,140971.47,1614.15,8585.64,4734.43,76263.68
2017-08-25,1285.3,1082.63,140425.42,1606.11,8565.88,4721.03,75607.76
2017-08-28,1285.3,1075.07,140367.58,1603.41,8524.75,4720.78,75238.23
2017-08-29,1318.65,1096.5,143403.18,1648.97,8699.79,4843.27,77520.98
2017-08-30,1308.5,1098.15,144222.85,1650.67,8626.42,4806.25,76440.93
2017-08-31,1311.75,1103.33,144371.2,1644.61,8653.48,4818.19,76179.88
2017-09-01,1320.4,1111.54,145501.46,1634.72,8673.05,4849.96,75906.47
2017-09-04,1333.1,1119.12,146007.75,1655.11,8692.34,4896.34,77048.17
2017-09-05,1335.55,1120.19,145381.27,1648.47,8749.99,4905.47,76536.2
2017-09-06,1337.85,1120.67,145591.51,1636.72,8728.93,4913.92,76724
2017-09-07,1343.5,1118.88,145695.85,1632.22,8733.56,4934.67,76522.39
2017-09-08,1346.25,1119.96,145267.1,1635.96,8702.83,4944.71,77148.53
2017-09-11,1334.2,1113.36,145287.69,1619.45,8704.05,4900.52,76263.73
2017-09-12,1326.5,1109.72,145802.24,1610.83,8665.89,4872.23,76427.15
2017-09-13,1327.55,1114.04,146807.08,1618.68,8669.7,4876.09,76793.76
2017-09-14,1324.55,1115.65,146568.06,1614.96,8682.56,4865.07,76135.12
2017-09-15,1322.85,1105.74,146895.86,1610.5,8654.88,4858.83,76196.14
2017-09-18,1312.1,1097.58,146390.97,1602.8,8610,4819.34,76192.05
2017-09-19,1309.6,1093.25,145994.19,1609.24,8625.16,4810.16,76241.63
2017-09-20,1311.3,1093.11,146085.35,1606.54,8620.75,4816.34,75894.74
2017-09-21,1292.1,1083.75,145264.31,1594.84,8521.4,4745.95,75056.46
2017-09-22,1294.8,1081.79,144933.41,1592.86,8537.52,4755.8,74441.27
2017-09-25,1293.3,1089.69,144577.98,1596.32,8561.77,4750.1,74482.75
2017-09-26,1300.05,1104.87,145950.09,1610.63,8620.63,4775.08,75087.62
2017-09-27,1282.55,1093.25,144472.81,1586.26,8509.59,4710.61,74586.68
2017-09-28,1283.35,1088.92,144652.77,1599.76,8559.82,4713.81,74360.49
2017-09-29,1283.1,1085.35,144432.12,1604.71,8523.37,4712.38,73852.01
2017-10-02,1273.7,1085.29,143558.71,1592.06,8460.93,4678.43,73723.33
2017-10-03,1271.25,1081.5,143352.51,1589.95,8444.66,4669.17,73654.62
2017-10-04,1274.25,1083.41,143639.82,1589.56,8464.59,4680.13,73360.16
2017-10-05,1274.5,1087.97,143566.04,1596.57,8466.25,4680.98,73231.16
2017-10-06,1261.8,1075.47,142337.32,1582.17,8381.88,4634.53,73406.77
2017-10-09,1278.75,1089.46,144089.54,1605.02,8476.19,4696.85,74752.51
2017-10-10,1291.4,1092.88,144669.07,1613.54,8505.29,4743.12,74767.2
2017-10-11,1289.25,1088.57,144744.08,1613.56,8491,4735.61,74660.45
2017-10-12,1290.25,1089.19,144895.06,1609.59,8501.59,4739.09,74492.56
2017-10-13,1299.6,1098.05,145464.2,1621.97,8560.98,4773.5,74337.11
2017-10-16,1303.3,1104.73,145572.06,1634.27,8590.96,4787.09,74626.94
2017-10-17,1284.75,1093.22,144322.38,1615.44,8499.91,4718.89,73824.94
2017-10-18,1280.2,1087.08,144636.99,1597.43,8475.56,4702.3,73444.28
2017-10-19,1286.4,1085.25,144726.41,1602.92,8526.13,4725.07,73744.48
2017-10-20,1281.2,1086.96,145326.5,1614.82,8482.18,4705.85,73675.39
